"1510","śāsanam","śāsana","Neuter",2,,
"1511","śāstram","śāstra","Neuter",2,,
"1512","śikyam","śikya","Neuter",2,,
"1513","śikṣaṇam","śikṣaṇa","Neuter",2,,
"1514","śikharam","śikhara","Neuter",2,,
"1515","śiropadhānam","śiropadhāna","Neuter",2,,
"1516","śīrṣam","śīrṣa","Neuter",2,,
"1517","śuṅgam","śuṅga","Neuter",2,,
"1518","śuṣkaphalam","śuṣkaphala","Neuter",2,,
"1519","śūnyam","śūnya","Neuter",2,,
"1520","śaiśavam","śaiśava","Neuter",2,,
"1521","śauryam","śaurya","Neuter",2,,
"1522","śrotram","śrotra","Neuter",2,,
"1523","śromatam","śromata","Neuter",2,,
"1524","śvasitam","śvasita","Neuter",2,,
"1525","saṃkalanam","saṃkalana","Neuter",2,,
"1526","saṃkramaṇam","saṃkramaṇa","Neuter",2,,
"1527","saṃgītam","saṃgīta","Neuter",2,,
"1528","saṃgrathanam","saṃgrathana","Neuter",2,,
"1529","saṃgranthanam","saṃgranthana","Neuter",2,,
"1530","saṃjñāpadam","saṃjñāpada","Neuter",2,,
"1531","saṃlakṣaṇam","saṃlakṣaṇa","Neuter",2,,
"1532","saṃlayanam","saṃlayana","Neuter",2,,
"1533","saṃvardhanam","saṃvardhana","Neuter",2,,
"1534","saṃvahanam","saṃvahana","Neuter",2,,
"1535","sattram","sattra","Neuter",2,,
"1536","satyam","satya","Neuter",2,,
"1537","samarpaṇam","samarpaṇa","Neuter",2,,
"1538","sarjanam","sarjana","Neuter",2,,
"1539","sasyam","sasya","Neuter",2,,
"1540","sāṇḍam","sāṇḍa","Neuter",2,,
"1541","sātam","sāta","Neuter",2,,
"1542","sāphalyam","sāphalya","Neuter",2,,
"1543","sāmam","sāma","Neuter",2,,
"1544","sāyaṃkālam","sāyaṃkāla","Neuter",2,,
"1545","sunītam","sunīta","Neuter",2,,
"1546","sumnam","sumna","Neuter",2,,
"1547","suṣuptam","suṣupta","Neuter",2,,
"1548","sūtikāgāram","sūtikāgāra","Neuter",2,,
"1549","sūtikāgṛham","sūtikāgṛha","Neuter",2,,
"1550","sūtram","sūtra","Neuter",2,,
"1551","sairam","saira","Neuter",2,,
"1552","saubhāgyam","saubhāgya","Neuter",2,,
"1553","steyam","steya","Neuter",2,,
"1554","sthānam","sthāna","Neuter",2,,
"1555","snānāgāram","snānāgāra","Neuter",2,,
"1556","sphyam","sphya","Neuter",2,,
"1557","smaraṇam","smaraṇa","Neuter",2,,
"1558","srutam","sruta","Neuter",2,,
"1559","svarāntaram","svarāntara","Neuter",2,,
"1560","svāgatam","svāgata","Neuter",2,,
"1561","svedanam","svedana","Neuter",2,,
"1562","harmyam","harmya","Neuter",2,,
"1563","harṣaṇam","harṣaṇa","Neuter",2,,
"1564","harṣitam","harṣita","Neuter",2,,
"1565","havyam","havya","Neuter",2,,
"1566","hastatalam","hastatala","Neuter",2,,
"1567","hastatrāṇam","hastatrāṇa","Neuter",2,,
"1568","hārdam","hārda","Neuter",2,,
"1569","hāsyāspadam","hāsyāspada","Neuter",2,,
"1570","hikkitam","hikkita","Neuter",2,,
"1571","hindusthānam","hindusthāna","Neuter",2,,
"1572","hiraṇam","hiraṇa","Neuter",2,,
"1573","hiraṇyam","hiraṇya","Neuter",2,,
"1574","hutam","huta","Neuter",2,,
"1575","hṛdayam","hṛdaya","Neuter",2,,
